actions,PIMS ID,Product,Suppliers,Inventory Tags,Manufacturer,Buying Unit,Selling Unit,Buying Cost,Fixed Price,Non Billable,Markup,Selling Price,Dispensing Fee,Location,Priority,QOH Min,QOH Max
,HCCRPE,📦Heska cCRP Element i+ (12/Box),,,,Each,Each,23.0,no,no,,46.0,0,,,,
,HESKAC,"📦Heska Cortisol, Element i+ (12/Box)",,,,Each,Each,30.0,no,no,,60.0,0,,,,
,HIPBP,📦Heska IV Pump Battery Pack,,,,Each,Each,50.0,no,no,,0.0,0,,,,
,NUQEI,"📦Heska NuQ , Element i+ (12/Box)",,,,Each,Each,35.0,no,no,,70.0,0,,,,
,POCHESIV,📦Power Cord for Heska IV Pump,,,,Each,Each,20.0,no,no,,0.0,0,,,,
,IBINDER1,1 inch binder,,,,Each,Each,1.55,no,no,,0.0,0,,,,
,2I1FACWM,2 in 1 Feline Aersol Chamber w/ Masks,,,,Each,Each,38.97,no,no,,60.98,0,,,,
,I3SPACE,3 compartment Organizer,,,,Each,Each,10.95,no,no,,0.0,0,,,,
,VITALS43b,A-FAST Scan,,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,ARBAL,A/R Balance from AVIMARK as of 4/8/26,,,,Each,Each,,no,no,,0.0,0,,,,
,VSFELFIV,Abaxis VetScan FELV/FIV Rapid Test,,,,Each,Each,23.4,no,no,,46.8,0,,,,
,UA10,Abaxis Vetscan UA 10 Strip,,,,Each,Each,0.0,no,no,,3.44,0,,,,
,UA14,Abaxis Vetscan UA 14 Strip,,,,Each,Each,7.4,no,no,,14.81,0,,,,
,VITALS605,Abdominal Fluid Score (AFS) (/4),,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,ALAV,Abdominal Lavage,,,,Each,Each,0.0,no,no,,85.0,0,,,,
,ULT,Abdominal Ultrasound,,,,Each,Each,350.0,no,no,,460.0,0,,,,
,ATAPD,Abdominocentesis - Diagnostic,,,,Each,Each,0.0,no,no,,98.5,0,,,,
,VITALS416,Abdominocentesis - Left (mLs),,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,VITALS417,Abdominocentesis - Right (mLs),,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,600,Abdominocentesis - Therapeutic,,,,Each,Each,0.0,no,no,,70.5,0,,,,
,ABCDEB,Abscess Debridement,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,121,Abscess-Clean/Medicate,,,,Each,Each,0.0,no,no,,66.5,0,,,,
,500,Abscess-Surgical Treatment,,,,Each,Each,0.0,no,no,,95.0,0,,,,
,I601,Acepromazine 10mg/ml INJ,,,,Milliliter,Milliliter,0.54,no,no,,1.08,36.5,,,,
,ASGST1,Acteon Subgingival Scaler Tip #1,,,,Each,Each,179.0,no,no,,0.0,0,,,,
,ACTHMI,ACTH STIM TEST ( Michigan),,,,Each,Each,32.0,no,no,,72.0,0,,,,
,IACTBK,Activity Books AAHA,,,,Each,Each,3.95,no,no,,0.0,0,,,,
,AT,Acupuncture,,,,Each,Each,0.0,no,no,,77.5,0,,,,
,AAO,Acupuncture - Aquapuncture (add-on),,,,Each,Each,0.0,no,no,,19.5,0,,,,
,DNA,Acupuncture - Dry Needle,,,,Each,Each,0.0,no,no,,73.5,0,,,,
,AEAA,Acupuncture - Electro (add-on),,,,Each,Each,0.0,no,no,,26.5,0,,,,
,EA,Acupuncture - Electroacupuncture,,,,Each,Each,0.0,no,no,,77.5,0,,,,
,LAAO,Acupuncture - Laser (add-on),,,,Each,Each,0.0,no,no,,26.5,0,,,,
,ATBI,Acupuncture - Titanium Bead Implantation,,,,Each,Each,0.0,no,no,,417.0,0,,,,
,LA,Acupuncture and Laser Therapy,,,,Each,Each,0.0,no,no,,99.5,0,,,,
,DAP,ADAPTIL Diffuser,,,,Each,Each,16.85,no,no,,37.71,0,,,,
,DAPR,ADAPTIL Refills ( ThunderEase),,,,Each,Each,15.66,no,no,,23.89,0,,,,
,ADTRSP20,Adaptil Travel Spray 20ml,,,,Each,Each,13.0,no,no,,18.43,0,,,,
,MB,ADD ON Medicated Shampoo,,,,Each,Each,0.0,no,no,,20.5,0,,,,
,PR,Add- on Patellar regrooving,,,,Each,Each,0.0,no,no,,400.0,0,,,,
,IADQ,Adequan 100mg/ml INJ,,,,Each,Each,12.3,no,no,,24.6,44.5,,,,
,NONBILL-IADQ,Adequan 100mg/ml INJ,,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,NONBILL-ADEQEQ50,Adequan Equine 50ml Bottle (100mg/mL),,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,ADEQEQ50,Adequan Equine 50ml Bottle (100mg/mL),,,,Each,Each,429.0,no,no,,0.0,0,,,,
,NONBILL131,Adjust Endotracheal Tube / Deflate Cuff,,,,Each,Each,,no,yes,0.00%,,0,,,,
,AFREELIB,Administer Freestyle Libre,,,,Each,Each,35.0,no,no,,42.5,0,,,,
,ACTHUT,Adrenal Panel to UT,,,,Each,Each,220.0,no,no,,275.0,0,,,,
,AEROD,Aero Dawg,,,,Each,Each,45.0,no,no,,73.45,0,,,,
,ALC70P,Alcohol 70% Pint,,,,Each,Each,3.29,no,no,,0.0,0,,,,
,IA70,Alcohol 70% Qt,,,,Each,Each,3.59,no,no,,0.0,0,,,,
,IAP4,Alconox Powder 4 lb.,,,,Each,Each,41.34,no,no,,83.48,0,,,,
,ALFAINJ,Alfaxalone 10mg/ml INJ (Alfaxan),,,,Milliliter,Milliliter,4.25,no,no,,4.26,15.5,,,,
,IALSG,Almond Pearl Lotion Soap Gal,,,,Each,Each,11.24,no,no,,11.8,0,,,,
,IAOCG,Aloe & Oatmeal Conditioner Gal,,,,Each,Each,41.15,no,no,,37.79,0,,,,
,ALTR3,AlphaTrak 3 Starter Kit,,,,Each,Each,64.75,no,no,,0.0,0,,,,
,IACS,Alphatrak Control,,,,Each,Each,13.35,no,no,,0.0,0,,,,
,IALPL,Alphatrak Lancets 100ct,,,,Each,Each,17.01,no,no,,22.32,0,,,,
,ALP2REN,AlphaTrak2 Rental Per Week,,,,Each,Each,0.0,no,no,,35.0,0,,,,
,IAB1/2,Amber Dropper bottle 1/2oz,,,,Each,Each,0.66,no,no,,0.63,0,,,,
,IAB1,Amber Dropper bottle 1oz,,,,Each,Each,0.68,no,no,,0.72,0,,,,
,IPOLYF,Ampicillin ( Polyflex ) 200mg/ml INJ,,,,Milliliter,Milliliter,0.24,no,no,,0.48,36.5,,,,
,NONBILL-AMPSUL,Ampicillin Sulbactam 1.5gm/Vial INJ (37.5mg/mL),,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,AMPSUL,Ampicillin Sulbactam 1.5gm/Vial INJ (37.5mg/mL),,,,Each,Each,11.43,no,no,,22.86,36.5,,,,
,IAMPI,Ampicllin 1gm INJ (100mg/mL),,,,Each,Each,3.59,no,no,,10.88,36.5,,,,
,NONBILL-IAMPI,Ampicllin 1gm INJ (100mg/mL),,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,501,Amputation-Digit,,,,Each,Each,0.0,no,no,,380.0,0,,,,
,502,Amputation-Extremity,,,,Each,Each,0.0,no,no,,675.0,0,,,,
,503,Amputation-Tail Puppy,,,,Each,Each,0.0,no,no,,90.0,0,,,,
,504,Anal Sac Removal / bilateral,,,,Each,Each,0.0,no,no,,515.0,0,,,,
,123,Anal sacs - infusion,,,,Each,Each,0.0,no,no,,46.5,0,,,,
,IAFC4,"Anes. F Circuit 40""`",,,,Each,Each,23.54,no,no,,0.0,0,,,,
,506A,Anesthesia - Induction,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,Anesindadm,Anesthesia - Induction Admin.,,,,Each,Each,,yes,no,0.00%,15.5,0,,,,
,507,Anesthesia - Intravenous,,,,Each,Each,0.0,no,no,,47.5,0,,,,
,505A,Anesthesia - Isoflurane Add'l 15 min.,,,,Each,Each,0.0,no,no,,25.0,0,,,,
,505,Anesthesia - Isoflurane Initial 30 min.,,,,Each,Each,0.0,no,no,,75.5,0,,,,
,I508,Anesthesia - Local,,,,Each,Each,0.0,no,no,,44.5,0,,,,
,I508A,Anesthesia - Local / Intra-op,,,,Each,Each,0.0,no,no,,26.5,0,,,,
,506,Anesthesia - Premedication,,,,Each,Each,0.0,no,no,,15.5,0,,,,
,161,Anesthesia - Sedation,,,,Each,Each,0.0,no,no,,0.0,56.5,,,,
,IAB.5L,Anesthesia Bag .5 liter,,,,Each,Each,26.57,no,no,,0.0,0,,,,
,IAB1L,Anesthesia Bag 1 liter,,,,Each,Each,15.25,no,no,,0.0,0,,,,
,IAB2L,Anesthesia bag 2 liter,,,,Each,Each,26.34,no,no,,0.0,0,,,,
,IAB3L,Anesthesia bag 3 liter,,,,Each,Each,18.67,no,no,,0.0,0,,,,
,IAB5L,Anesthesia Bag 5 Liter,,,,Each,Each,32.07,no,no,,32.32,0,,,,
,IAML,Anesthesia Mask Lg,HSI,,,Each,Each,39.07,no,no,,0.0,0,,,,
,IAMM,Anesthesia Mask Med,,,,Each,Each,23.13,no,no,,0.0,0,,,,
,IARB,Anesthesia Rebreathing System w/ Bag,,,,Each,Each,18.55,no,no,,0.0,0,,,,
,IAUG,Anesthesia Upper gasket,,,,Each,Each,20.36,no,no,,0.0,0,,,,
,ASSGXXL,Angelstat Surgical Gown XX-Large,,,,Each,Each,23.67,no,no,,0.0,0,,,,
,VITALS600,Animal Trauma Triage (ATT) Score Total,,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,AHE,Annual Health Exam w/ Vaccines,,NOT FOR TRACKING,,Each,Each,0.0,no,no,,62.0,0,,,,
,AC100,Antech Accuplex 4 ( HW plus Tick),,,,Each,Each,23.75,no,no,,71.25,0,,,,
,220,Antech Aerobic & Anaerobic MIC Culture,,,,Each,Each,203.54,no,no,,407.08,0,,,,
,225,Antech Aerobic Bacteria MIC Culture,,,,Each,Each,150.92,no,no,,339.57,0,,,,
,AAIRR,Antech AI Rapid Read Consult,,,,Each,Each,13.3,no,no,,37.5,0,,,,
,SA170A,Antech Autoimmune Profile- Canine,,,,Each,Each,191.26,no,no,,382.52,0,,,,
,T785,Antech Baermann (Fecal Test),,,,Each,Each,130.56,no,no,,195.84,0,,,,
,T225,"Antech Bile Acid, Resting",,,,Each,Each,74.13,no,no,,166.79,0,,,,
,T220,Antech Bile Acids (Pre and Post),,,,Each,Each,115.45,no,no,,259.76,0,,,,
,T520,Antech Bladder Tumor Antigen - Canine,,,,Each,Each,140.57,no,no,,316.28,0,,,,
,ANTBROML,Antech Bromide Levels,,,,Each,Each,153.57,no,no,,345.53,0,,,,
,S16131,Antech Brucella AGID/ SAT,,,,Each,Each,139.49,no,no,,313.85,0,,,,
,ACADBRA,Antech CADET BRAF,,,,Each,Each,229.25,no,no,,343.87,0,,,,
,S18537,Antech Calcium & Ionized Calcium,,,,Each,Each,92.89,no,no,,209.0,0,,,,
,T110,Antech Calcium Level,,,,Each,Each,37.1,no,no,,83.47,0,,,,
,1846,"Antech Calcium, Ionized,  PTH",,,,Each,Each,162.03,no,no,,364.56,0,,,,
,ACDEA1.1,Antech Canine Blood Typing DEA 1.1 Only,,,,Each,Each,154.98,no,no,,348.7,0,,,,
,CPBNP,Antech Canine Cardio BNP,,,,Each,Each,93.35,no,no,,210.03,0,,,,
,85424,Antech Canine Junior with Accuplex,,,,Each,Each,49.83,no,no,,99.66,0,,,,
,T978,Antech Canine Lepto PCR Blood/Urine,,,,Each,Each,123.07,no,no,,276.9,0,,,,
,T995,Antech Canine PCR Respiratory Panel,,,,Each,Each,171.4,no,no,,342.8,0,,,,
,T960,Antech Canine PCR Tick Borne Panel,,,,Each,Each,164.26,no,no,,246.39,0,,,,
,T475,Antech Canine Progesterone Levels,,,,Each,Each,135.43,no,no,,304.71,0,,,,
,T830C,Antech Canine Urine Microalbumin Reflex,,,,Each,Each,9.88,no,no,,27.17,0,,,,
,T330,Antech CBC,,,,Each,Each,56.54,no,no,,127.21,0,,,,
,REVW,Antech CBC w/ Path Review,,,,Each,Each,50.22,no,no,,112.99,0,,,,
,SA090,"Antech CBC, CHEM25, T4, freeT4",,,,Each,Each,87.84,no,no,,197.64,0,,,,
,9523,"Antech CBC, CHEM25, T4, UA",,,,Each,Each,92.88,no,no,,199.69,0,,,,
,T127,Antech Cholesterol/Triglycerides only,,,,Each,Each,57.83,no,no,,130.11,0,,,,
,S16195,Antech Cobalamin B-12 & Folate Levels,,,,Each,Each,173.82,no,no,,260.73,0,,,,
,T840,Antech Cobalamin B12,,,,Each,Each,92.89,no,no,,139.33,0,,,,
,ACVIGMGG,Antech Corona Virus IgG and IgM,,,,Each,Each,105.45,no,no,,210.9,0,,,,
,AST,Antech Cortisol Pre&Post ( ACTH Stim ),,,,Each,Each,140.57,no,no,,316.28,0,,,,
,224,"Antech Cortisol, Resting ( 1 sample )",,,,Each,Each,101.11,no,no,,227.49,0,,,,
,T790,Antech Cryptosporidium & Giardia Fecal,,,,Each,Each,189.99,no,no,,284.98,0,,,,
,CYT,Antech Cytology,,,,Each,Each,81.43,no,no,,183.21,0,,,,
,DERM,Antech Dermatopathology,,,,Each,Each,295.39,no,no,,369.23,0,,,,
,ADERMC,Antech Dermatopathology Consult,,,,Each,Each,323.24,no,no,,436.37,0,,,,
,T450,Antech Dexamethasone Suppression Test,,,,Each,Each,163.88,no,no,,257.62,0,,,,
,ECASPO,Antech Extended C & S (Per Organism),,,,Each,Each,36.97,no,no,,73.94,0,,,,
,T965,Antech Fastpanel PCR Fel Flea/Tick,,,,Each,Each,164.26,no,no,,328.52,0,,,,
,T805,Antech Fecal (Ova / Parasites ),,,,Each,Each,9.28,no,no,,37.12,0,,,,
,T808,Antech Fecal & Giardia ELISA,,,,Each,Each,18.64,no,no,,55.92,0,,,,
,SA622,"Antech Feline CBC, CHEM11, FELV, FIV",,,,Each,Each,51.54,no,no,,115.96,0,,,,
,9979,Antech Feline Comp Well Screen,,,,Each,Each,129.34,no,no,,291.01,0,,,,
,T630,Antech Feline Heartworm Antig. + Antib.,,,,Each,Each,92.26,no,no,,207.58,0,,,,
,T985,Antech Feline Hemoplasma PCR Panel,,,,Each,Each,88.47,no,no,,199.05,0,,,,
,T620,Antech Feline HW Antigen,,,,Each,Each,18.72,no,no,,42.12,0,,,,
,S86965,Antech Feline Intestinal Lymphoma Panel,,,,Each,Each,406.46,no,no,,456.06,0,,,,
,T993,Antech Feline Resp PCR w/ SARS-COV-2,,,,Each,Each,279.52,no,no,,419.28,0,,,,
,AFPCRP,Antech Feline Respiratory PCR Panel,,,,Each,Each,164.26,no,no,,328.52,0,,,,
,T830F,Antech Feline Urine Microalbumin Reflex,,,,Each,Each,9.88,no,no,,27.17,0,,,,
,IL24,"Antech FIV Ab, FeLV Ag (ELISA)",,,,Each,Each,25.46,no,no,,57.28,0,,,,
,S86493,Antech Flow Cytometry Test,,,,Each,Each,231.53,no,no,,0.0,0,,,,
,CYTOFLUA,Antech Fluid Analysis with Cytology,,,,Each,Each,175.64,no,no,,351.28,0,,,,
,S17029,Antech Food/Enviromental Allergy Screen,,,,Each,Each,327.2,no,no,,487.97,0,,,,
,T460,Antech Free T4 (Equilibrium Dialysis),,,,Each,Each,56.01,no,no,,112.02,0,,,,
,ADFT4,Antech Free T4 ED Add-on,,,,Each,Each,47.53,no,no,,106.95,0,,,,
,ADDFRU,Antech Fructosamine (Add-On),,,,Each,Each,37.34,no,no,,84.01,0,,,,
,S16345,Antech Fructosamine Level,,,,Each,Each,56.01,no,no,,112.02,0,,,,
,T145,Antech GGT,,,,Each,Each,37.1,no,no,,83.47,0,,,,
,T380,Antech Hemotropic Mycoplasma,,,,Each,Each,42.25,no,no,,84.5,0,,,,
,HISTO2,Antech Histopath w/ Written Rep. 2 Sites,,,,Each,Each,176.31,no,no,,352.62,0,,,,
,HISTO,"Antech Histopathology, Full Written Rprt",,,,Each,Each,110.33,no,no,,220.66,0,,,,
,AIRC,Antech Imaging Radiologist Consult,,,,Each,Each,120.25,no,no,,193.5,0,,,,
,AUIC,Antech Imaging Ultrasound Consult,,,,Each,Each,330.0,no,no,,330.0,0,,,,
,T991,Antech Keyscreen GI Parasite PCR Panel,,,,Each,Each,25.25,no,no,,63.12,0,,,,
,S16510,Antech Lepto Titer,,,,Each,Each,139.92,no,no,,314.82,0,,,,
,ALC,Antech Liver Chemistry,,,,Each,Each,84.27,no,no,,168.54,0,,,,
,S86601,Antech Mast Cell Tumor Prognostic Panel,,,,Each,Each,473.04,no,no,,709.56,0,,,,
,T390,Antech Microflaria Knott's Test,,,,Each,Each,55.34,no,no,,124.51,0,,,,
,ANNEOC,Antech Neospora Caninum,,,,Each,Each,132.78,no,no,,298.75,0,,,,
,ANTPHENA,Antech Phenobarb Levels ( Add-On ),,,,Each,Each,86.12,no,no,,193.77,0,,,,
,T750,Antech Phenobarbital Level,,,,Each,Each,98.51,no,no,,221.64,0,,,,
,SA050,"Antech Pre-op CBC, CHEM9, PT, PTT, SDMA",,,,Each,Each,32.86,no,no,,82.15,0,,,,
,ACPSL,Antech Precision PSL,,,,Each,Each,28.86,no,no,,64.93,0,,,,
,T165,Antech PrecisionPSL,,,,Each,Each,17.0,no,no,,42.5,0,,,,
,ADD290,Antech PT/PTT ( Add- On),,,,Each,Each,28.97,no,no,,65.18,0,,,,
,S1204,Antech Rabies Antibody Titer Non-Export,,,,Each,Each,230.25,no,no,,518.06,0,,,,
,SA311,Antech Renal Panel w/ SDMA,,,,Each,Each,73.9,no,no,,166.27,0,,,,
,T1035,Antech SDMA,,,,Each,Each,25.55,no,no,,57.48,0,,,,
,AC727,Antech Senior Wellness with Titers,,,,Each,Each,283.0,no,no,,566.0,0,,,,
,9978,Antech Sr Canine Wellness w/ Accuplex,,,,Each,Each,96.6,no,no,,193.2,0,,,,
,510023,Antech Synovial fluid analysis/cytology,,,,Each,Each,132.16,no,no,,264.32,0,,,,
,T4,"Antech Thyroid T4 only,  Post Pill",,,,Each,Each,33.92,no,no,,76.32,0,,,,
,SA380,"Antech Thyroid T4, FT4, cTSH",,,,Each,Each,181.16,no,no,,407.61,0,,,,
,T4PRO5,"Antech Thyroid T4, FT4ED, TSH, Thyroglob",,,,Each,Each,207.51,no,no,,466.89,0,,,,
,SA330,Antech Tick Serology,,,,Each,Each,161.9,no,no,,364.27,0,,,,
,T205,Antech Triglycerides,,,,Each,Each,37.1,no,no,,83.47,0,,,,
,910,Antech Urinalysis,,,,Each,Each,22.27,no,no,,66.81,0,,,,
,3004,Antech Urine Delayed,,,,Each,Each,0.0,no,no,,0.0,0,,,,
,M130,Antech Urine MIC Culture,,,,Each,Each,115.0,no,no,,230.0,0,,,,
,T775,Antech Urine Protein / Creatine Reflex,,,,Each,Each,10.98,no,no,,30.19,0,,,,
,S17123,Antech Von Willebrand's Factor,,,,Each,Each,155.74,no,no,,350.41,0,,,,
,IAHAVG,Antibacterial Hand Soap Aloe Vera Gal,,,,Each,Each,15.02,no,no,,0.0,0,,,,
,IANT,Antisedan ( Atipamazole ) 5mg/ml INJ,,,,Milliliter,Milliliter,10.69,no,no,,21.38,36.5,,,,
,AOE,AOE Animal Odor Eliminator Gallon,,,,Each,Each,37.76,no,no,,35.35,0,,,,
,AOEDW,AOE Deodorizing Wipes 80 ct,,,,Each,Each,7.41,no,no,,0.0,0,,,,
,VITALS23,Appetite - Food / Note,,NOT FOR TRACKING,,Each,Each,0.0,no,yes,0.00%,,0,,,,
,510,Application-Mason Metasplint,,,,Each,Each,0.0,no,no,,110.0,0,,,,
,512,Application-Thomas Splint,,,,Each,Each,0.0,no,no,,175.0,0,,,,
,ISTIX,Applicator Sticks,,,,Each,Each,4.77,no,no,,12.96,0,,,,
,NONBILL179,Apply Pain Patch,,,,Each,Each,,no,yes,0.00%,,0,,,,
,AQS,Apply Quick splint,,,,Each,Each,0.0,no,no,,165.0,0,,,,
,ASP,Apply Spoon Splint,,,,Each,Each,0.0,no,no,,69.5,0,,,,
,NONBILL026,Apply/Check E-Collar (on at all times),,,,Each,Each,,no,yes,0.00%,,0,,,,
,IAWS,Aquawash Scrub Sponge,,,,Each,Each,1.15,no,no,,0.8,0,,,,
,ARANESP,Aranesp (Darbepoetin) 25 mcg/1ml,,,,Each,Each,285.0,no,no,,299.25,0,,,,
,NONBILL-ARANESP,Aranesp (Darbepoetin) 25 mcg/1ml,,,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,NONBILL200,Arterial Catheter Care,,,,Each,Each,,no,yes,0.00%,,0,,,,
,ASOG1ML,ASO-G Anal Sac Ointment,,,,Each,Each,11.17,no,no,,22.33,0,,,,
,ASPCANIS,Aspirator Plastic Canister 800cc,,,,Each,Each,8.64,no,no,,10.88,0,,,,
,NONBILL134,Assess and Clean Skin Around Trach Tube,,,,Each,Each,,no,yes,0.00%,,0,,,,
,NONBILL204,Assist Patient to Stand,,,,Each,Each,,no,yes,0.00%,,0,,,,
,I608,Atropine Sulfate 0.54mg/ml INJ,,,,Milliliter,Milliliter,0.23,no,no,,0.48,36.5,,,,
,AFIP,Auburn - Feline FIP mRNA PCR Test,,,,Each,Each,90.0,no,no,,155.0,0,,,,
,NONBILL135,Audit Invoice / Enter Charges,,,,Each,Each,,no,yes,0.00%,,0,,,,
,NONBILL007,Auscult Heart and Lungs,,,,Each,Each,,no,yes,0.00%,,0,,,,
,IAC,Autoclave Cleaner,,,,Each,Each,54.92,no,no,,0.0,0,,,,
,IAUTO34,Autoclave Tape 3/4,,,,Each,Each,5.88,no,no,,0.0,0,,,,
,AXVITALS158,AX - CRI - Buprenorphine (mg/kg/hr),,NOT FOR TRACKING,,Milligram per Kilogram per Hour,Milligram per Kilogram per Hour,0.0,no,yes,0.00%,,0,,,,
,AXVITALS160,AX - CRI - Butorphanol (mg/kg/hr),,NOT FOR TRACKING,,Milligram per Kilogram per Hour,Milligram per Kilogram per Hour,0.0,no,yes,0.00%,,0,,,,
,AXVITALS168,AX - CRI - Dexmedetomidine (mcg/kg/hr),,NOT FOR TRACKING,,Microgram per Kilogram per Hour,Microgram per Kilogram per Hour,0.0,no,yes,0.00%,,0,,,,
,AXVITALS176,AX - CRI - Dobutamine (mcg/kg/min),,NOT FOR TRACKING,,Microgram per Kilogram per Minute,Microgram per Kilogram per Minute,0.0,no,yes,0.00%,,0,,,,
,AXVITALS178,AX - CRI - Dopamine (mcg/kg/min),,NOT FOR TRACKING,,Microgram per Kilogram per Minute,Microgram per Kilogram per Minute,0.0,no,yes,0.00%,,0,,,,
,AXVITALS191,AX - CRI - Fentanyl (mg/kg/hr),,NOT FOR TRACKING,,Milligram per Kilogram per Hour,Milligram per Kilogram per Hour,0.0,no,yes,0.00%,,0,,,,
,AXVITALS375,AX - CRI - Fentanyl/Lidocaine/Ketamine (mg/kg/hr),,NOT FOR TRACKING,,Milligram per Kilogram per Hour,Milligram per Kilogram per Hour,0.0,no,yes,0.00%,,0,,,,
,AXVITALS193,AX - CRI - Fentanyl/Lidocaine/Ketamine (mL/hr),,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,AXVITALS376,AX - CRI - Hydromorphone/Lidocaine/Ketamine (mg/kg/hr),,NOT FOR TRACKING,,Milligram per Kilogram per Hour,Milligram per Kilogram per Hour,0.0,no,yes,0.00%,,0,,,,
,AXVITALS296,AX - CRI - Hydromorphone/Lidocaine/Ketamine (mL/hr),,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,AXVITALS213,AX - CRI - Lidocaine (mg/kg/hr),,NOT FOR TRACKING,,Milligram per Kilogram per Hour,Milligram per Kilogram per Hour,0.0,no,yes,0.00%,,0,,,,
,VITALS377,AX - CRI - Morphine/Lidocaine/Ketamine (mg/kg/hr),,NOT FOR TRACKING,,Milligram per Kilogram per Hour,Milligram per Kilogram per Hour,0.0,no,yes,0.00%,,0,,,,
,AXVITALS244,AX - CRI - Morphine/Lidocaine/Ketamine (mL/hr),,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,AXVITAL144,AX - IV Fluid Bolus,,NOT FOR TRACKING,,Milliliter,Milliliter,,no,yes,0.00%,,0,,,,
,AXVITAL145,AX - IV Fluids - 0.45% NaCl,,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,AXVITAL146,AX - IV Fluids - 0.45% NaCl + 5% Dextrose,,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,AXVITAL147,AX - IV Fluids - 0.9% NaCl,,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,AXVITAL148,AX - IV Fluids - D5W,,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,AXVITAL149,AX - IV Fluids - Hetastarch/Vetstarch,,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,AXVITAL150,AX - IV Fluids - Hypertonic Saline,,NOT FOR TRACKING,,Milliliter,Milliliter,0.0,no,yes,0.00%,,0,,,,
,AXVITAL151,AX - IV Fluids - LRS,,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,AXVITAL152,AX - IV Fluids - Normosol R,,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,AXVITAL153,AX - IV Fluids - Other,,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,AXVITAL154,AX - IV Fluids - Plasmalyte,,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,AXVITAL176,AX - Transfusion - Albumin (Canine),,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,AXVITAL177,AX - Transfusion - Albumin (Human),,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,AXVITAL178,AX - Transfusion - Cryoprecipitate,,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,AXVITAL179,AX - Transfusion - IVIG,,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,AXVITAL180,AX - Transfusion - Other,,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,AXVITAL181,AX - Transfusion - Plasma (Cryo-poor),,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,AXVITAL182,AX - Transfusion - Plasma (FFP),,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,AXVITAL183,AX - Transfusion - Plasma (FP),,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,AXVITAL184,AX - Transfusion - pRBC,,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,AXVITAL185a,AX - Transfusion - Whole Blood (donor blood),,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
,AXVITAL185,AX - Transfusion - Whole Blood (stored blood),,NOT FOR TRACKING,,Milliliter per Hour,Milliliter per Hour,0.0,no,yes,0.00%,,0,,,,
